Cycle,Time,Load (kN),Actuator (mm),External (mm),On-Specimen LVDT (mm)
147,1462.550,-0.2238,-8.131371,-0.054656,-0.018204
147,1462.600,-0.2584,-8.138924,-0.047711,-0.015362
147,1462.650,-0.2242,-8.144360,-0.042108,-0.012442
147,1462.700,-0.2547,-8.152027,-0.034829,-0.009584
147,1462.750,-0.2537,-8.157177,-0.029501,-0.006685
147,1462.800,-0.2557,-8.164902,-0.022250,-0.003847
147,1462.850,-0.2859,-8.171425,-0.015952,-0.001040
147,1462.900,-0.2525,-8.177547,-0.009788,0.001877
147,1462.950,-0.2862,-8.185215,-0.002911,0.004705
147,1463.000,-0.2498,-8.190308,0.002680,0.007645
147,1463.050,-0.2778,-8.198147,0.009913,0.010406
147,1463.100,-0.2551,-8.203411,0.015277,0.013397
147,1463.150,-0.2764,-8.211365,0.022505,0.016253
147,1463.200,-0.3037,-8.217545,0.028520,0.019064
147,1463.250,-0.2756,-8.223267,0.035016,0.022017
147,1463.300,-0.3124,-8.230820,0.041703,0.024826
147,1463.350,-0.2796,-8.236084,0.047447,0.027681
147,1463.400,-0.3084,-8.244038,0.054647,0.030540
147,1463.450,-0.2773,-8.248844,0.060122,0.033409
147,1463.500,-0.3044,-8.256798,0.067225,0.036415
147,1463.550,-0.3168,-8.262463,0.072893,0.039223
147,1463.600,-0.3004,-8.269386,0.079861,0.042091
147,1463.650,-0.3331,-8.276596,0.086491,0.044989
147,1463.700,-0.2965,-8.282032,0.092398,0.047840
147,1463.750,-0.3297,-8.289642,0.099236,0.050653
147,1463.800,-0.3034,-8.295021,0.104788,0.053543
147,1463.850,-0.3290,-8.302345,0.112015,0.056316
147,1463.900,-0.3275,-8.308182,0.117482,0.059258
147,1463.950,-0.3318,-8.315506,0.124652,0.062080
147,1464.000,-0.3632,-8.322372,0.131070,0.064901
147,1464.050,-0.3298,-8.328266,0.137236,0.067793
147,1464.100,-0.3652,-8.335819,0.143970,0.070465
147,1464.150,-0.3267,-8.340912,0.149641,0.073421
147,1464.200,-0.3580,-8.348808,0.156740,0.076200
147,1464.250,-0.3466,-8.354015,0.162215,0.078901
147,1464.300,-0.3605,-8.361683,0.169462,0.081684
147,1464.350,-0.3922,-8.368206,0.175530,0.084475
147,1464.400,-0.3652,-8.374786,0.181987,0.087326
147,1464.450,-0.4040,-8.381710,0.188538,0.090033
147,1464.500,-0.3726,-8.387547,0.194464,0.092756
147,1464.550,-0.4070,-8.395214,0.201548,0.095356
147,1464.600,-0.3798,-8.400421,0.206950,0.098038
147,1464.650,-0.4098,-8.408546,0.214198,0.100679
147,1464.700,-0.4305,-8.414555,0.219932,0.103355
147,1464.750,-0.4136,-8.421478,0.226730,0.105873
147,1464.800,-0.4530,-8.428001,0.232997,0.108318
147,1464.850,-0.4294,-8.434467,0.239302,0.110889
147,1464.900,-0.4690,-8.442020,0.246268,0.113361
147,1464.950,-0.4450,-8.447399,0.251811,0.115759
147,1465.000,-0.4275,-8.451862,0.256863,0.118055
147,1465.050,-0.1680,-8.442707,0.250821,0.118792
147,1465.100,-0.1263,-8.434868,0.243760,0.118933
147,1465.150,-0.0495,-8.428059,0.237497,0.118587
147,1465.200,-0.0468,-8.421593,0.231156,0.117802
147,1465.250,0.0154,-8.413868,0.224110,0.116840
147,1465.300,0.0055,-8.408260,0.218589,0.115448
147,1465.350,0.0530,-8.400764,0.211515,0.113974
147,1465.400,0.0660,-8.394756,0.205993,0.112230
147,1465.450,0.0780,-8.387375,0.198798,0.110394
147,1465.500,0.1134,-8.381195,0.192858,0.108465
147,1465.550,0.0965,-8.374500,0.186202,0.106386
147,1465.600,0.1364,-8.366890,0.179190,0.104334
147,1465.650,0.1087,-8.361397,0.173725,0.102016
147,1465.700,0.1451,-8.353958,0.166577,0.099878
147,1465.750,0.1266,-8.348694,0.161180,0.097458
147,1465.800,0.1528,-8.341084,0.153962,0.095211
147,1465.850,0.1810,-8.334675,0.148039,0.092709
147,1465.900,0.1629,-8.328323,0.141462,0.090324
147,1465.950,0.1921,-8.321114,0.134869,0.087896
147,1466.000,0.1625,-8.315334,0.128890,0.085262
147,1466.050,0.1895,-8.307896,0.121812,0.082821
147,1466.100,0.1665,-8.302574,0.116446,0.080296
147,1466.150,0.1948,-8.294735,0.109240,0.077660
147,1466.200,0.2107,-8.289013,0.103578,0.075106
147,1466.250,0.1969,-8.282089,0.096672,0.072479
147,1466.300,0.2283,-8.274937,0.090365,0.069921
147,1466.350,0.2003,-8.269329,0.084107,0.067175
147,1466.400,0.2328,-8.261547,0.077032,0.064592
147,1466.450,0.2039,-8.256340,0.071658,0.061890
147,1466.500,0.2323,-8.248730,0.064440,0.059259
147,1466.550,0.2233,-8.243122,0.059048,0.056484
147,1466.600,0.2278,-8.235512,0.051773,0.053823
147,1466.650,0.2489,-8.229446,0.046055,0.051105
147,1466.700,0.2285,-8.223209,0.039323,0.048435
147,1466.750,0.2564,-8.216114,0.032386,0.045719
147,1466.800,0.2283,-8.210793,0.026816,0.042940
147,1466.850,0.2600,-8.203011,0.019680,0.040140
147,1466.900,0.2348,-8.197746,0.014286,0.037434
147,1466.950,0.2553,-8.190136,0.007118,0.034681
147,1467.000,0.2658,-8.184471,0.001595,0.031868
147,1467.050,0.2563,-8.177490,-0.005485,0.029127
147,1467.100,0.2862,-8.170166,-0.012284,0.026545
147,1467.150,0.2524,-8.164959,-0.017994,0.023661
147,1467.200,0.2834,-8.157005,-0.025045,0.020985
147,1467.250,0.2518,-8.151913,-0.030498,0.018118
147,1467.300,0.2796,-8.144360,-0.037699,0.015385
147,1467.350,0.2811,-8.138580,-0.043085,0.012609
147,1467.400,0.2800,-8.131485,-0.050296,0.009830
147,1467.450,0.3068,-8.124733,-0.056604,0.007113
147,1467.500,0.2795,-8.118782,-0.062724,0.004217
147,1467.550,0.3101,-8.111458,-0.069574,0.001596
147,1467.600,0.2780,-8.105965,-0.075331,-0.001120
147,1467.650,0.3052,-8.098412,-0.082541,-0.003918
147,1467.700,0.2832,-8.093147,-0.087848,-0.006790
147,1467.750,0.2993,-8.085766,-0.095150,-0.009546
147,1467.800,0.3263,-8.079586,-0.101153,-0.012266
147,1467.850,0.2997,-8.073235,-0.107619,-0.015051
147,1467.900,0.3311,-8.065681,-0.114442,-0.017872
147,1467.950,0.2975,-8.060360,-0.120237,-0.020597
147,1468.000,0.3309,-8.052750,-0.127238,-0.023329
147,1468.050,0.3021,-8.047543,-0.132627,-0.026190
147,1468.100,0.3281,-8.039875,-0.140021,-0.028929
147,1468.150,0.3389,-8.033924,-0.145414,-0.031662
147,1468.200,0.3263,-8.027172,-0.152400,-0.034435
147,1468.250,0.3581,-8.019619,-0.159195,-0.037178
147,1468.300,0.3200,-8.014412,-0.164966,-0.040001
147,1468.350,0.3563,-8.006458,-0.171996,-0.042694
147,1468.400,0.3222,-8.001652,-0.177475,-0.045500
147,1468.450,0.3525,-7.993526,-0.184810,-0.048096
147,1468.500,0.3469,-7.988091,-0.190046,-0.050900
147,1468.550,0.3518,-7.981110,-0.197207,-0.053616
147,1468.600,0.3846,-7.973957,-0.203733,-0.056381
147,1468.650,0.3529,-7.968578,-0.209764,-0.059071
147,1468.700,0.3872,-7.961025,-0.216708,-0.061735
147,1468.750,0.3533,-7.956104,-0.222246,-0.064436
147,1468.800,0.3829,-7.948380,-0.229452,-0.067141
147,1468.850,0.3618,-7.943230,-0.234802,-0.069792
147,1468.900,0.3834,-7.935791,-0.242090,-0.072515
147,1468.950,0.4045,-7.929382,-0.247973,-0.075155
147,1469.000,0.3818,-7.922802,-0.254594,-0.077814
147,1469.050,0.4175,-7.915649,-0.261149,-0.080341
147,1469.100,0.3880,-7.910156,-0.267044,-0.083067
147,1469.150,0.4202,-7.902603,-0.274126,-0.085518
147,1469.200,0.3933,-7.897224,-0.279691,-0.088140
147,1469.250,0.4230,-7.889557,-0.286778,-0.090715
147,1469.300,0.4436,-7.883205,-0.292567,-0.093269
147,1469.350,0.4245,-7.876797,-0.299350,-0.095669
147,1469.400,0.4601,-7.869930,-0.305660,-0.098063
147,1469.450,0.4335,-7.863979,-0.311796,-0.100546
147,1469.500,0.4713,-7.856598,-0.318824,-0.102846
147,1469.550,0.4403,-7.850990,-0.324407,-0.105328
147,1469.600,0.4829,-7.843494,-0.331615,-0.107515
147,1469.650,0.4908,-7.837543,-0.337146,-0.109777
147,1469.700,0.4964,-7.830620,-0.344203,-0.111862
147,1469.750,0.5340,-7.823925,-0.350197,-0.113976
147,1469.800,0.5190,-7.817459,-0.356603,-0.115881
147,1469.850,0.5705,-7.809906,-0.363474,-0.117655
147,1469.900,0.5466,-7.804699,-0.369237,-0.119665
147,1469.950,0.6037,-7.796688,-0.376303,-0.121141
148,1470.000,0.5006,-7.794857,-0.379322,-0.123068
148,1470.050,0.2813,-7.803040,-0.373731,-0.125059
148,1470.100,0.1792,-7.810249,-0.367785,-0.126230
148,1470.150,0.1413,-7.817230,-0.361026,-0.126768
148,1470.200,0.0613,-7.824726,-0.354207,-0.127010
148,1470.250,0.0620,-7.830448,-0.348460,-0.126480
148,1470.300,0.0038,-7.838173,-0.341375,-0.125927
148,1470.350,0.0143,-7.843552,-0.335978,-0.124914
148,1470.400,-0.0348,-7.851391,-0.328616,-0.123960
148,1470.450,-0.0642,-7.857342,-0.322942,-0.122585
148,1470.500,-0.0558,-7.864037,-0.316100,-0.121096
148,1470.550,-0.0966,-7.870674,-0.309782,-0.119553
148,1470.600,-0.0714,-7.877026,-0.303587,-0.117754
148,1470.650,-0.1089,-7.884693,-0.296524,-0.116074
148,1470.700,-0.0809,-7.889786,-0.291121,-0.113943
148,1470.750,-0.1142,-7.897396,-0.283881,-0.112082
148,1470.800,-0.1219,-7.903118,-0.278381,-0.109888
148,1470.850,-0.1151,-7.910213,-0.271377,-0.107754
148,1470.900,-0.1441,-7.916737,-0.265197,-0.105553
148,1470.950,-0.1180,-7.922859,-0.258860,-0.103258
148,1471.000,-0.1522,-7.930584,-0.251892,-0.101002
148,1471.050,-0.1226,-7.935848,-0.246273,-0.098623
148,1471.100,-0.1564,-7.943401,-0.239123,-0.096239
148,1471.150,-0.1429,-7.948780,-0.233750,-0.093822
148,1471.200,-0.1542,-7.956219,-0.226536,-0.091385
148,1471.250,-0.1702,-7.962170,-0.220853,-0.088844
148,1471.300,-0.1523,-7.968235,-0.214120,-0.086325
148,1471.350,-0.1860,-7.975731,-0.207269,-0.083982
148,1471.400,-0.1479,-7.980995,-0.201513,-0.081240
148,1471.450,-0.1836,-7.988491,-0.194421,-0.078810
148,1471.500,-0.1547,-7.993469,-0.189053,-0.076183
148,1471.550,-0.1785,-8.001251,-0.181762,-0.073498
148,1471.600,-0.1854,-8.006744,-0.176347,-0.070969
148,1471.650,-0.1803,-8.013897,-0.169320,-0.068237
148,1471.700,-0.2130,-8.021336,-0.162688,-0.065744
148,1471.750,-0.1803,-8.026657,-0.156784,-0.062929
148,1471.800,-0.2123,-8.034039,-0.149729,-0.060167
148,1471.850,-0.1810,-8.039360,-0.144225,-0.057472
148,1471.900,-0.2052,-8.047256,-0.137059,-0.054630
148,1471.950,-0.2069,-8.052807,-0.131519,-0.051901
148,1472.000,-0.2030,-8.060017,-0.124413,-0.049109
148,1472.050,-0.2332,-8.066483,-0.118369,-0.046310
148,1472.100,-0.2034,-8.073006,-0.111835,-0.043428
148,1472.150,-0.2377,-8.080215,-0.105365,-0.040787
148,1472.200,-0.2061,-8.085537,-0.099445,-0.037764
148,1472.250,-0.2351,-8.093147,-0.092234,-0.034943
148,1472.300,-0.2107,-8.098011,-0.086867,-0.032129
148,1472.350,-0.2318,-8.105679,-0.079628,-0.029196
148,1472.400,-0.2494,-8.111973,-0.073835,-0.026470
148,1472.450,-0.2255,-8.118610,-0.067020,-0.023565
148,1472.500,-0.2584,-8.125820,-0.060313,-0.020739
148,1472.550,-0.2230,-8.131084,-0.054522,-0.017878
148,1472.600,-0.2561,-8.138580,-0.047666,-0.015114
148,1472.650,-0.2320,-8.143787,-0.042123,-0.012156
148,1472.700,-0.2556,-8.151455,-0.034848,-0.009274
148,1472.750,-0.2622,-8.157063,-0.029328,-0.006403
148,1472.800,-0.2525,-8.164501,-0.022296,-0.003557
148,1472.850,-0.2854,-8.171425,-0.015651,-0.000679
148,1472.900,-0.2473,-8.176975,-0.009764,0.002142
148,1472.950,-0.2812,-8.184357,-0.002958,0.005051
148,1473.000,-0.2464,-8.190022,0.002735,0.007927
148,1473.050,-0.2732,-8.197746,0.009952,0.010767
148,1473.100,-0.2661,-8.202839,0.015309,0.013807
148,1473.150,-0.2743,-8.210564,0.022568,0.016527
148,1473.200,-0.3059,-8.217430,0.028834,0.019505
148,1473.250,-0.2745,-8.222866,0.035007,0.022310
148,1473.300,-0.3098,-8.229961,0.041738,0.025219
148,1473.350,-0.2772,-8.235283,0.047572,0.027967
148,1473.400,-0.3049,-8.243008,0.054797,0.030857
148,1473.450,-0.2798,-8.248043,0.060031,0.033737
148,1473.500,-0.3030,-8.255825,0.067319,0.036633
148,1473.550,-0.3204,-8.262062,0.073092,0.039587
148,1473.600,-0.2995,-8.268757,0.079913,0.042465
148,1473.650,-0.3329,-8.275566,0.086432,0.045187
148,1473.700,-0.2988,-8.281517,0.092397,0.048203
148,1473.750,-0.3316,-8.289299,0.099442,0.051010
148,1473.800,-0.3013,-8.294506,0.104951,0.053932
148,1473.850,-0.3345,-8.302059,0.112082,0.056736
148,1473.900,-0.3425,-8.307838,0.117626,0.059484
148,1473.950,-0.3288,-8.314762,0.124719,0.062342
148,1474.000,-0.3588,-8.321400,0.130734,0.065247
148,1474.050,-0.3316,-8.328037,0.137152,0.068062
148,1474.100,-0.3619,-8.335190,0.144108,0.070820
148,1474.150,-0.3280,-8.340569,0.149697,0.073656
148,1474.200,-0.3633,-8.348408,0.156759,0.076471
148,1474.250,-0.3513,-8.353844,0.162298,0.079247
148,1474.300,-0.3625,-8.361168,0.169497,0.082121
148,1474.350,-0.3962,-8.368320,0.175786,0.084740
148,1474.400,-0.3687,-8.374100,0.181946,0.087576
148,1474.450,-0.4039,-8.381710,0.188716,0.090313
148,1474.500,-0.3722,-8.387146,0.194403,0.093065
148,1474.550,-0.4062,-8.394985,0.201764,0.095732
148,1474.600,-0.3823,-8.400307,0.207030,0.098471
148,1474.650,-0.4092,-8.407974,0.214244,0.101086
148,1474.700,-0.4391,-8.414726,0.220256,0.103666
148,1474.750,-0.4137,-8.420963,0.226748,0.106220
148,1474.800,-0.4562,-8.428116,0.233253,0.108694
148,1474.850,-0.4281,-8.434010,0.239357,0.111288
148,1474.900,-0.4710,-8.441734,0.246446,0.113689
148,1474.950,-0.4440,-8.446712,0.251884,0.116179
148,1475.000,-0.4258,-8.452034,0.256887,0.118433
148,1475.050,-0.1554,-8.441563,0.250477,0.119232
148,1475.100,-0.1291,-8.434811,0.243715,0.119320
148,1475.150,-0.0472,-8.427258,0.237129,0.118961
148,1475.200,-0.0461,-8.421364,0.231008,0.118160
148,1475.250,0.0123,-8.413525,0.223999,0.117113
148,1475.300,0.0063,-8.408318,0.218598,0.115747
148,1475.350,0.0531,-8.400364,0.211390,0.114271
148,1475.400,0.0695,-8.394642,0.205974,0.112539
148,1475.450,0.0768,-8.387089,0.198647,0.110693
148,1475.500,0.1112,-8.380852,0.192849,0.108711
148,1475.550,0.0963,-8.374729,0.186104,0.106594
148,1475.600,0.1366,-8.367176,0.179258,0.104544
148,1475.650,0.1083,-8.361912,0.173688,0.102255
148,1475.700,0.1472,-8.354416,0.166579,0.100100
148,1475.750,0.1397,-8.348522,0.161214,0.097763
148,1475.800,0.1544,-8.341427,0.153954,0.095436
148,1475.850,0.1770,-8.335133,0.148278,0.092966
148,1475.900,0.1623,-8.328495,0.141442,0.090620
148,1475.950,0.1979,-8.321171,0.134747,0.088192
148,1476.000,0.1643,-8.315735,0.128921,0.085680
148,1476.050,0.1988,-8.308239,0.121855,0.083101
148,1476.100,0.1697,-8.303032,0.116396,0.080566
148,1476.150,0.1964,-8.294678,0.109088,0.078001
148,1476.200,0.1990,-8.289070,0.103808,0.075327
148,1476.250,0.2020,-8.282261,0.096732,0.072752
148,1476.300,0.2315,-8.275166,0.090281,0.070105
148,1476.350,0.2033,-8.269100,0.084111,0.067478
148,1476.400,0.2398,-8.261662,0.077154,0.064861
148,1476.450,0.2093,-8.256340,0.071645,0.062130
148,1476.500,0.2353,-8.248558,0.064333,0.059399
148,1476.550,0.2225,-8.243351,0.059167,0.056778
148,1476.600,0.2343,-8.235970,0.051825,0.054073
148,1476.650,0.2607,-8.229103,0.045613,0.051363
148,1476.700,0.2291,-8.223324,0.039373,0.048655
148,1476.750,0.2641,-8.216572,0.032429,0.045860
148,1476.800,0.2321,-8.211079,0.026823,0.043139
148,1476.850,0.2620,-8.203239,0.019624,0.040451
148,1476.900,0.2493,-8.198090,0.014308,0.037693
148,1476.950,0.2608,-8.190479,0.007001,0.034887
148,1477.000,0.2787,-8.184471,0.001347,0.032125
148,1477.050,0.2608,-8.177834,-0.005430,0.029324
148,1477.100,0.2914,-8.170166,-0.012362,0.026659
148,1477.150,0.2565,-8.164845,-0.018061,0.023752
148,1477.200,0.2860,-8.157005,-0.025190,0.021217
148,1477.250,0.2570,-8.151741,-0.030532,0.018347
148,1477.300,0.2820,-8.143959,-0.037745,0.015587
148,1477.350,0.2888,-8.138351,-0.043310,0.012794
148,1477.400,0.2827,-8.131542,-0.050235,0.009993
148,1477.450,0.3112,-8.124390,-0.056756,0.007282
148,1477.500,0.2803,-8.118610,-0.062813,0.004532
148,1477.550,0.3144,-8.111286,-0.069816,0.001726
148,1477.600,0.2807,-8.106079,-0.075266,-0.001095
148,1477.650,0.3104,-8.097954,-0.082674,-0.003742
148,1477.700,0.2953,-8.093090,-0.087897,-0.006582
148,1477.750,0.3053,-8.085938,-0.095090,-0.009388
148,1477.800,0.3279,-8.079414,-0.101175,-0.012039
148,1477.850,0.2986,-8.073235,-0.107635,-0.014874
148,1477.900,0.3342,-8.065968,-0.114302,-0.017506
148,1477.950,0.3000,-8.060246,-0.120149,-0.020401
148,1478.000,0.3308,-8.052521,-0.127402,-0.023129
148,1478.050,0.3042,-8.047543,-0.132683,-0.026011
148,1478.100,0.3300,-8.039761,-0.139860,-0.028652
148,1478.150,0.3549,-8.033352,-0.145944,-0.031475
148,1478.200,0.3276,-8.026943,-0.152453,-0.034267
148,1478.250,0.3599,-8.020077,-0.158903,-0.036940
148,1478.300,0.3250,-8.014240,-0.165035,-0.039701
148,1478.350,0.3587,-8.006802,-0.171991,-0.042490
148,1478.400,0.3235,-8.001308,-0.177462,-0.045265
148,1478.450,0.3568,-7.994041,-0.184626,-0.048006
148,1478.500,0.3591,-7.987633,-0.190099,-0.050673
148,1478.550,0.3520,-7.981224,-0.197181,-0.053514
148,1478.600,0.3807,-7.974129,-0.203301,-0.056190
148,1478.650,0.3533,-7.968521,-0.209749,-0.058872
148,1478.700,0.3885,-7.961655,-0.216747,-0.061613
148,1478.750,0.3559,-7.955875,-0.222221,-0.064350
148,1478.800,0.3874,-7.948437,-0.229450,-0.066942
148,1478.850,0.3746,-7.943115,-0.234785,-0.069635
148,1478.900,0.3825,-7.935619,-0.242086,-0.072367
148,1478.950,0.4067,-7.929497,-0.247910,-0.074970
148,1479.000,0.3823,-7.922688,-0.254604,-0.077559
148,1479.050,0.4158,-7.915478,-0.261358,-0.080235
148,1479.100,0.3840,-7.910156,-0.267076,-0.082855
148,1479.150,0.4173,-7.902603,-0.274243,-0.085356
148,1479.200,0.3940,-7.897167,-0.279673,-0.087999
148,1479.250,0.4222,-7.889442,-0.286918,-0.090494
148,1479.300,0.4469,-7.883205,-0.292718,-0.093033
148,1479.350,0.4262,-7.876511,-0.299417,-0.095551
148,1479.400,0.4615,-7.869530,-0.305832,-0.097935
148,1479.450,0.4308,-7.863922,-0.311874,-0.100466
148,1479.500,0.4676,-7.856369,-0.319021,-0.102737
148,1479.550,0.4393,-7.851105,-0.324448,-0.105192
148,1479.600,0.4788,-7.843666,-0.331547,-0.107367
148,1479.650,0.4979,-7.837601,-0.337224,-0.109678
148,1479.700,0.4939,-7.830563,-0.344162,-0.111738
148,1479.750,0.5312,-7.823753,-0.350290,-0.113813
148,1479.800,0.5188,-7.817745,-0.356625,-0.115826
148,1479.850,0.5692,-7.810135,-0.363675,-0.117561
148,1479.900,0.5483,-7.804928,-0.369265,-0.119535
148,1479.950,0.6039,-7.796803,-0.376312,-0.121008
149,1480.000,0.5109,-7.794914,-0.379339,-0.122940
149,1480.050,0.2820,-7.803040,-0.373684,-0.124943
149,1480.100,0.1735,-7.810421,-0.367555,-0.126120
149,1480.150,0.1379,-7.817345,-0.360974,-0.126722
149,1480.200,0.0562,-7.825012,-0.354091,-0.126875
149,1480.250,0.0607,-7.830734,-0.348449,-0.126345
149,1480.300,0.0021,-7.838345,-0.341421,-0.125830
149,1480.350,0.0018,-7.843895,-0.335969,-0.124739
149,1480.400,-0.0315,-7.851162,-0.328782,-0.123751
149,1480.450,-0.0583,-7.857513,-0.323087,-0.122396
149,1480.500,-0.0542,-7.864265,-0.316187,-0.120964
149,1480.550,-0.0971,-7.871704,-0.309488,-0.119383
149,1480.600,-0.0706,-7.877369,-0.303630,-0.117586
149,1480.650,-0.1106,-7.884693,-0.296641,-0.115831
149,1480.700,-0.0838,-7.890186,-0.291162,-0.113735
149,1480.750,-0.1131,-7.897625,-0.283881,-0.111794
149,1480.800,-0.1140,-7.903118,-0.278552,-0.109644
149,1480.850,-0.1151,-7.910328,-0.271368,-0.107527
149,1480.900,-0.1464,-7.916965,-0.265119,-0.105318
149,1480.950,-0.1158,-7.922802,-0.258850,-0.103035
149,1481.000,-0.1559,-7.930298,-0.251944,-0.100805
149,1481.050,-0.1209,-7.935562,-0.246328,-0.098381
149,1481.100,-0.1522,-7.943459,-0.239101,-0.096083
149,1481.150,-0.1559,-7.949123,-0.233619,-0.093567
149,1481.200,-0.1517,-7.955875,-0.226549,-0.091085
149,1481.250,-0.1744,-7.962170,-0.220778,-0.088596
149,1481.300,-0.1501,-7.968407,-0.214110,-0.086189
149,1481.350,-0.1851,-7.975788,-0.207194,-0.083662
149,1481.400,-0.1485,-7.980824,-0.201446,-0.081108
149,1481.450,-0.1810,-7.988892,-0.194310,-0.078526
149,1481.500,-0.1566,-7.993984,-0.189014,-0.075882
149,1481.550,-0.1772,-8.001308,-0.181767,-0.073347
149,1481.600,-0.1968,-8.007545,-0.176083,-0.070606
149,1481.650,-0.1782,-8.014069,-0.169296,-0.068047
149,1481.700,-0.2109,-8.021164,-0.162625,-0.065369
149,1481.750,-0.1792,-8.026772,-0.156657,-0.062670
149,1481.800,-0.2096,-8.033981,-0.149739,-0.059937
149,1481.850,-0.1812,-8.039761,-0.144145,-0.057127
149,1481.900,-0.2042,-8.047314,-0.136912,-0.054434
149,1481.950,-0.1954,-8.052521,-0.131631,-0.051668
149,1482.000,-0.2033,-8.059845,-0.124540,-0.048765
149,1482.050,-0.2359,-8.066998,-0.117919,-0.046089
149,1482.100,-0.2016,-8.072662,-0.111842,-0.043163
149,1482.150,-0.2379,-8.080387,-0.105010,-0.040474
149,1482.200,-0.2052,-8.085651,-0.099419,-0.037609
149,1482.250,-0.2340,-8.093147,-0.092194,-0.034708
149,1482.300,-0.2170,-8.098354,-0.086856,-0.031919
149,1482.350,-0.2315,-8.105679,-0.079621,-0.029003
149,1482.400,-0.2547,-8.112316,-0.073575,-0.026169
149,1482.450,-0.2251,-8.118782,-0.067057,-0.023289
149,1482.500,-0.2578,-8.125649,-0.060611,-0.020409
149,1482.550,-0.2235,-8.131485,-0.054574,-0.017653
149,1482.600,-0.2519,-8.138924,-0.047434,-0.014793
149,1482.650,-0.2228,-8.143787,-0.042099,-0.011946
149,1482.700,-0.2554,-8.151855,-0.034827,-0.009113
149,1482.750,-0.2683,-8.157864,-0.029172,-0.006155
149,1482.800,-0.2508,-8.164558,-0.022291,-0.003252
149,1482.850,-0.2794,-8.170967,-0.016153,-0.000473
149,1482.900,-0.2506,-8.177433,-0.009749,0.002537
149,1482.950,-0.2826,-8.185215,-0.002592,0.005323
149,1483.000,-0.2477,-8.190079,0.002734,0.008158
149,1483.050,-0.2761,-8.197746,0.009948,0.011168
149,1483.100,-0.2792,-8.203583,0.015361,0.014036
149,1483.150,-0.2719,-8.210678,0.022529,0.016815
149,1483.200,-0.2993,-8.217430,0.028569,0.019724
149,1483.250,-0.2716,-8.223209,0.034974,0.022642
149,1483.300,-0.3064,-8.230534,0.041976,0.025455
149,1483.350,-0.2719,-8.235855,0.047607,0.028440
149,1483.400,-0.3041,-8.243465,0.054832,0.031179
149,1483.450,-0.2811,-8.248672,0.060102,0.034107
149,1483.500,-0.2996,-8.256340,0.067286,0.036997
149,1483.550,-0.3243,-8.262863,0.073403,0.039774
149,1483.600,-0.2947,-8.269329,0.079920,0.042698
149,1483.650,-0.3292,-8.276024,0.086419,0.045561
149,1483.700,-0.2932,-8.281975,0.092371,0.048466
149,1483.750,-0.3258,-8.289356,0.099438,0.051334
149,1483.800,-0.2974,-8.294621,0.104844,0.054136
149,1483.850,-0.3279,-8.302402,0.112033,0.056942
149,1483.900,-0.3417,-8.308353,0.117674,0.059826
149,1483.950,-0.3260,-8.315392,0.124702,0.062733
149,1484.000,-0.3593,-8.322258,0.131000,0.065561
149,1484.050,-0.3241,-8.328495,0.137195,0.068354
149,1484.100,-0.3592,-8.336220,0.144252,0.071104
149,1484.150,-0.3239,-8.341141,0.149623,0.073980
149,1484.200,-0.3589,-8.349094,0.156890,0.076853
149,1484.250,-0.3568,-8.354702,0.162367,0.079609
149,1484.300,-0.3541,-8.361855,0.169477,0.082361
149,1484.350,-0.3843,-8.368263,0.175404,0.085190
149,1484.400,-0.3615,-8.374844,0.181911,0.087925
